Begin,End,Label,Type,Speaker
0.79,1.12,sjá,words,013953
1.12,1.45,einnig,words,013953
1.45,1.86,svar,words,013953
1.86,1.92,við,words,013953
1.92,2.82,spurningunni,words,013953
2.87,3.14,hvað,words,013953
3.14,3.47,heitir,words,013953
3.47,3.92,hæsta,words,013953
3.92,4.44,fjallið,words,013953
4.47,4.59,í,words,013953
4.59,5.18,danmörku,words,013953
0.79,0.94,s,phones,013953
0.94,1.0,j,phones,013953
1.0,1.12,auː,phones,013953
1.12,1.24,ei,phones,013953
1.24,1.29,t,phones,013953
1.29,1.34,n,phones,013953
1.34,1.43,ɪ,phones,013953
1.43,1.45,ɣ,phones,013953
1.45,1.56,s,phones,013953
1.56,1.58,v,phones,013953
1.58,1.78,aː,phones,013953
1.78,1.86,r,phones,013953
1.86,1.88,v,phones,013953
1.88,1.91,ɪː,phones,013953
1.91,1.92,ð,phones,013953
1.92,2.05,s,phones,013953
2.05,2.1,p,phones,013953
2.1,2.17,ʏ,phones,013953
2.17,2.26,r,phones,013953
2.26,2.29,t,phones,013953
2.29,2.32,n,phones,013953
2.32,2.36,i,phones,013953
2.36,2.43,ŋ,phones,013953
2.43,2.47,k,phones,013953
2.47,2.54,ʏ,phones,013953
2.54,2.61,n,phones,013953
2.61,2.82,ɪ,phones,013953
2.87,2.94,k,phones,013953
2.94,2.96,v,phones,013953
2.96,3.13,aː,phones,013953
3.13,3.14,ð,phones,013953
3.14,3.21,h,phones,013953
3.21,3.35,eiː,phones,013953
3.35,3.4,t,phones,013953
3.4,3.44,ɪ,phones,013953
3.44,3.47,r,phones,013953
3.47,3.56,h,phones,013953
3.56,3.64,ai,phones,013953
3.64,3.8,s,phones,013953
3.8,3.85,t,phones,013953
3.85,3.92,a,phones,013953
3.92,4.0,f,phones,013953
4.0,4.04,j,phones,013953
4.04,4.15,a,phones,013953
4.15,4.24,t,phones,013953
4.24,4.29,l,phones,013953
4.29,4.43,ɪ,phones,013953
4.43,4.44,ð,phones,013953
4.47,4.59,iː,phones,013953
4.59,4.66,t,phones,013953
4.66,4.78,a,phones,013953
4.78,4.82,n,phones,013953
4.82,4.95,m,phones,013953
4.95,4.98,œ,phones,013953
4.98,5.07,r̥,phones,013953
5.07,5.14,k,phones,013953
5.14,5.18,ʏ,phones,013953
