Begin,End,Label,Type,Speaker
0.77,1.24,þekki,words,017383
1.24,1.59,ég,words,017383
1.59,1.89,þessa,words,017383
1.89,2.41,stelpu,words,017383
0.77,0.78,θ,phones,017383
0.78,0.95,ɛ,phones,017383
0.95,1.12,h,phones,017383
1.12,1.19,c,phones,017383
1.19,1.24,ɪ,phones,017383
1.24,1.34,j,phones,017383
1.34,1.38,ɛː,phones,017383
1.38,1.59,ɣ,phones,017383
1.59,1.6,θ,phones,017383
1.6,1.69,ɛ,phones,017383
1.69,1.81,s,phones,017383
1.81,1.89,a,phones,017383
1.89,1.99,s,phones,017383
1.99,2.05,t,phones,017383
2.05,2.11,ɛ,phones,017383
2.11,2.29,l̥,phones,017383
2.29,2.38,p,phones,017383
2.38,2.41,ʏ,phones,017383
