Begin,End,Label,Type,Speaker
1.0,1.12,á,words,011660
1.12,1.41,vegum,words,011660
1.41,1.61,hvaða,words,011660
1.61,2.16,samtaka,words,011660
2.16,2.23,er,words,011660
2.23,2.6,verkefnið,words,011660
2.6,2.95,sjúk,words,011660
2.95,3.54,ást,words,011660
1.0,1.12,auː,phones,011660
1.12,1.14,v,phones,011660
1.14,1.25,ɛː,phones,011660
1.25,1.27,ɣ,phones,011660
1.27,1.36,ʏ,phones,011660
1.36,1.41,m,phones,011660
1.41,1.49,k,phones,011660
1.49,1.51,v,phones,011660
1.51,1.55,aː,phones,011660
1.55,1.56,ð,phones,011660
1.56,1.61,a,phones,011660
1.61,1.71,s,phones,011660
1.71,1.76,a,phones,011660
1.76,1.89,m,phones,011660
1.89,1.94,t,phones,011660
1.94,2.04,a,phones,011660
2.04,2.07,k,phones,011660
2.07,2.16,a,phones,011660
2.16,2.2,ɛː,phones,011660
2.2,2.23,r,phones,011660
2.23,2.25,v,phones,011660
2.25,2.29,ɛ,phones,011660
2.29,2.34,r̥,phones,011660
2.34,2.4,k,phones,011660
2.4,2.45,ɛ,phones,011660
2.45,2.48,p,phones,011660
2.48,2.56,n,phones,011660
2.56,2.59,ɪ,phones,011660
2.59,2.6,ð,phones,011660
2.6,2.71,s,phones,011660
2.71,2.75,j,phones,011660
2.75,2.85,uː,phones,011660
2.85,2.95,k,phones,011660
2.95,3.1,au,phones,011660
3.1,3.29,s,phones,011660
3.29,3.54,t,phones,011660
