Begin,End,Label,Type,Speaker
1.17,1.39,ég,words,013675
1.39,1.77,keypti,words,013675
1.77,2.15,nýjan,words,013675
2.15,2.55,hvítan,words,013675
2.55,3.17,flygil,words,013675
1.17,1.32,j,phones,013675
1.32,1.37,ɛː,phones,013675
1.37,1.39,ɣ,phones,013675
1.39,1.47,cʰ,phones,013675
1.47,1.56,ei,phones,013675
1.56,1.67,f,phones,013675
1.67,1.71,t,phones,013675
1.71,1.77,ɪ,phones,013675
1.77,1.86,n,phones,013675
1.86,1.94,iː,phones,013675
1.94,2.01,j,phones,013675
2.01,2.05,a,phones,013675
2.05,2.15,n,phones,013675
2.15,2.24,k,phones,013675
2.24,2.26,v,phones,013675
2.26,2.39,iː,phones,013675
2.39,2.44,t,phones,013675
2.44,2.48,a,phones,013675
2.48,2.55,n,phones,013675
2.55,2.66,f,phones,013675
2.66,2.88,l,phones,013675
2.88,2.91,ɪː,phones,013675
2.91,2.95,ɪ,phones,013675
2.95,3.17,l,phones,013675
