Begin,End,Label,Type,Speaker
0.62,0.84,ég,words,025513
0.84,0.9,er,words,025513
0.9,1.07,frá,words,025513
1.07,1.73,þýskalandi,words,025513
0.62,0.76,j,phones,025513
0.76,0.82,ɛː,phones,025513
0.82,0.84,ɣ,phones,025513
0.84,0.87,ɛː,phones,025513
0.87,0.9,r,phones,025513
0.9,0.95,f,phones,025513
0.95,0.96,r,phones,025513
0.96,1.07,auː,phones,025513
1.07,1.08,θ,phones,025513
1.08,1.13,i,phones,025513
1.13,1.23,s,phones,025513
1.23,1.3,k,phones,025513
1.3,1.33,a,phones,025513
1.33,1.38,l,phones,025513
1.38,1.41,a,phones,025513
1.41,1.52,n,phones,025513
1.52,1.58,t,phones,025513
1.58,1.73,ɪ,phones,025513
