Begin,End,Label,Type,Speaker
0.59,0.9,viljiði,words,024753
0.9,1.19,elda,words,024753
1.19,1.61,kjúkling,words,024753
1.61,1.68,í,words,024753
1.68,2.3,kvöld,words,024753
0.59,0.64,v,phones,024753
0.64,0.71,ɪ,phones,024753
0.71,0.75,l,phones,024753
0.75,0.78,j,phones,024753
0.78,0.83,ɪ,phones,024753
0.83,0.86,ð,phones,024753
0.86,0.9,ɪ,phones,024753
0.9,1.0,ɛ,phones,024753
1.0,1.07,l,phones,024753
1.07,1.11,t,phones,024753
1.11,1.19,a,phones,024753
1.19,1.29,cʰ,phones,024753
1.29,1.39,u,phones,024753
1.39,1.43,h,phones,024753
1.43,1.49,k,phones,024753
1.49,1.52,l,phones,024753
1.52,1.55,i,phones,024753
1.55,1.58,ŋ,phones,024753
1.58,1.61,k,phones,024753
1.61,1.68,iː,phones,024753
1.68,1.78,k,phones,024753
1.78,1.8,v,phones,024753
1.8,1.91,œ,phones,024753
1.91,2.03,l,phones,024753
2.03,2.3,t,phones,024753
