Begin,End,Label,Type,Speaker
0.45,0.97,systir,words,027675
0.97,1.22,mín,words,027675
1.22,1.49,vinnur,words,027675
1.49,1.62,í,words,027675
1.62,3.36,utanríkisráðuneytinu,words,027675
0.45,0.55,s,phones,027675
0.55,0.64,ɪ,phones,027675
0.64,0.84,s,phones,027675
0.84,0.89,t,phones,027675
0.89,0.96,ɪ,phones,027675
0.96,0.97,r,phones,027675
0.97,1.06,m,phones,027675
1.06,1.15,iː,phones,027675
1.15,1.22,n,phones,027675
1.22,1.24,v,phones,027675
1.24,1.32,ɪ,phones,027675
1.32,1.4,n,phones,027675
1.4,1.48,ʏ,phones,027675
1.48,1.49,r,phones,027675
1.49,1.62,iː,phones,027675
1.62,1.84,ʏː,phones,027675
1.84,1.89,t,phones,027675
1.89,1.96,a,phones,027675
1.96,2.04,n,phones,027675
2.04,2.08,r,phones,027675
2.08,2.26,i,phones,027675
2.26,2.32,c,phones,027675
2.32,2.38,ɪ,phones,027675
2.38,2.47,s,phones,027675
2.47,2.48,r,phones,027675
2.48,2.69,auː,phones,027675
2.69,2.76,ð,phones,027675
2.76,2.83,ʏ,phones,027675
2.83,2.88,n,phones,027675
2.88,3.04,eiː,phones,027675
3.04,3.08,t,phones,027675
3.08,3.14,ɪ,phones,027675
3.14,3.2,n,phones,027675
3.2,3.36,ʏ,phones,027675
