Begin,End,Label,Type,Speaker
0.47,0.97,otti,words,024583
0.97,1.46,óttast,words,024583
1.46,1.66,ekki,words,024583
1.66,2.15,neitt,words,024583
0.47,0.6,ɔ,phones,024583
0.6,0.81,h,phones,024583
0.81,0.86,t,phones,024583
0.86,0.97,ɪ,phones,024583
0.97,1.08,ou,phones,024583
1.08,1.2,h,phones,024583
1.2,1.27,t,phones,024583
1.27,1.33,a,phones,024583
1.33,1.4,s,phones,024583
1.4,1.46,t,phones,024583
1.46,1.52,ɛ,phones,024583
1.52,1.56,h,phones,024583
1.56,1.62,c,phones,024583
1.62,1.66,ɪ,phones,024583
1.66,1.73,n,phones,024583
1.73,1.81,ei,phones,024583
1.81,1.97,h,phones,024583
1.97,2.15,t,phones,024583
