Begin,End,Label,Type,Speaker
1.34,1.75,klukkan,words,024535
1.75,2.22,fjögur,words,024535
2.22,2.32,er,words,024535
2.32,2.83,mikil,words,024535
2.83,3.46,umferð,words,024535
1.34,1.41,k,phones,024535
1.41,1.48,l,phones,024535
1.48,1.52,ʏ,phones,024535
1.52,1.57,h,phones,024535
1.57,1.62,k,phones,024535
1.62,1.68,a,phones,024535
1.68,1.75,n,phones,024535
1.75,1.89,f,phones,024535
1.89,2.0,j,phones,024535
2.0,2.1,œː,phones,024535
2.1,2.12,ɣ,phones,024535
2.12,2.21,ʏ,phones,024535
2.21,2.22,r,phones,024535
2.22,2.31,ɛː,phones,024535
2.31,2.32,r,phones,024535
2.32,2.42,m,phones,024535
2.42,2.65,ɪː,phones,024535
2.65,2.71,c,phones,024535
2.71,2.76,ɪ,phones,024535
2.76,2.83,l,phones,024535
2.83,2.92,ʏ,phones,024535
2.92,3.01,m,phones,024535
3.01,3.12,f,phones,024535
3.12,3.18,ɛ,phones,024535
3.18,3.45,r,phones,024535
3.45,3.46,ð,phones,024535
