Begin,End,Label,Type,Speaker
0.59,0.79,ég,words,021368
0.79,1.48,skil,words,021368
1.48,1.84,þetta,words,021368
1.84,2.14,ekki,words,021368
2.14,2.78,alveg,words,021368
0.59,0.72,j,phones,021368
0.72,0.77,ɛː,phones,021368
0.77,0.79,ɣ,phones,021368
0.79,0.94,s,phones,021368
0.94,1.1,c,phones,021368
1.1,1.29,ɪː,phones,021368
1.29,1.48,l,phones,021368
1.48,1.49,θ,phones,021368
1.49,1.6,ɛ,phones,021368
1.6,1.67,h,phones,021368
1.67,1.71,t,phones,021368
1.71,1.84,a,phones,021368
1.84,1.89,ɛ,phones,021368
1.89,1.94,h,phones,021368
1.94,2.05,c,phones,021368
2.05,2.14,ɪ,phones,021368
2.14,2.24,a,phones,021368
2.24,2.43,l,phones,021368
2.43,2.45,v,phones,021368
2.45,2.54,ɛ,phones,021368
2.54,2.78,ɣ,phones,021368
