Begin,End,Label,Type,Speaker
1.32,1.85,kæru,words,021370
1.85,2.57,gestir,words,021370
3.32,4.27,velkomnir,words,021370
4.47,4.64,til,words,021370
4.67,5.5,akureyrar,words,021370
1.32,1.41,cʰ,phones,021370
1.41,1.66,aiː,phones,021370
1.66,1.67,r,phones,021370
1.67,1.85,ʏ,phones,021370
1.85,1.92,c,phones,021370
1.92,2.02,ɛ,phones,021370
2.02,2.22,s,phones,021370
2.22,2.28,t,phones,021370
2.28,2.37,ɪ,phones,021370
2.37,2.57,r,phones,021370
3.32,3.37,v,phones,021370
3.37,3.49,ɛ,phones,021370
3.49,3.69,l,phones,021370
3.69,3.77,k,phones,021370
3.77,3.84,ɔ,phones,021370
3.84,3.92,m,phones,021370
3.92,3.97,n,phones,021370
3.97,4.09,ɪ,phones,021370
4.09,4.27,r,phones,021370
4.47,4.53,tʰ,phones,021370
4.53,4.57,ɪː,phones,021370
4.57,4.64,l,phones,021370
4.67,4.88,aː,phones,021370
4.88,4.96,k,phones,021370
4.96,4.99,ʏ,phones,021370
4.99,5.0,r,phones,021370
5.0,5.2,eiː,phones,021370
5.2,5.26,r,phones,021370
5.26,5.34,a,phones,021370
5.34,5.5,r,phones,021370
