Begin,End,Label,Type,Speaker
0.61,1.04,eruð,words,021368
1.04,1.3,þið,words,021368
1.3,1.44,með,words,021368
1.44,2.04,stærri,words,021368
2.04,2.52,stærð,words,021368
0.61,0.81,ɛː,phones,021368
0.81,0.82,r,phones,021368
0.82,1.03,ʏ,phones,021368
1.03,1.04,ð,phones,021368
1.04,1.05,θ,phones,021368
1.05,1.29,ɪː,phones,021368
1.29,1.3,ð,phones,021368
1.3,1.37,m,phones,021368
1.37,1.43,ɛː,phones,021368
1.43,1.44,ð,phones,021368
1.44,1.62,s,phones,021368
1.62,1.68,t,phones,021368
1.68,1.96,ai,phones,021368
1.96,1.97,r,phones,021368
1.97,2.04,ɪ,phones,021368
2.04,2.21,s,phones,021368
2.21,2.26,t,phones,021368
2.26,2.5,ai,phones,021368
2.5,2.51,r,phones,021368
2.51,2.52,ð,phones,021368
