Begin,End,Label,Type,Speaker
0.83,1.05,já,words,027752
1.05,1.49,gjörðu,words,027752
1.49,1.67,svo,words,027752
1.67,2.05,vel,words,027752
2.19,2.47,viltu,words,027752
2.47,2.82,pipar,words,027752
2.82,3.31,líka,words,027752
0.83,0.93,j,phones,027752
0.93,1.05,auː,phones,027752
1.05,1.25,c,phones,027752
1.25,1.34,œ,phones,027752
1.34,1.35,r,phones,027752
1.35,1.43,ð,phones,027752
1.43,1.49,ʏ,phones,027752
1.49,1.6,s,phones,027752
1.6,1.62,v,phones,027752
1.62,1.67,ɔː,phones,027752
1.67,1.69,v,phones,027752
1.69,1.84,ɛː,phones,027752
1.84,2.05,l,phones,027752
2.19,2.25,v,phones,027752
2.25,2.28,ɪ,phones,027752
2.28,2.3,l̥,phones,027752
2.3,2.42,t,phones,027752
2.42,2.47,ʏ,phones,027752
2.47,2.54,pʰ,phones,027752
2.54,2.7,ɪː,phones,027752
2.7,2.76,p,phones,027752
2.76,2.81,a,phones,027752
2.81,2.82,r,phones,027752
2.82,2.91,l,phones,027752
2.91,3.03,iː,phones,027752
3.03,3.09,k,phones,027752
3.09,3.31,a,phones,027752
