Begin,End,Label,Type,Speaker
0.65,1.25,kristín,words,024585
1.25,1.65,borðar,words,024585
1.65,2.11,danskt,words,024585
2.21,2.8,rúgbrauð,words,024585
0.65,0.78,kʰ,phones,024585
0.78,0.79,r,phones,024585
0.79,0.87,ɪ,phones,024585
0.87,1.0,s,phones,024585
1.0,1.07,t,phones,024585
1.07,1.11,i,phones,024585
1.11,1.25,n,phones,024585
1.25,1.29,p,phones,024585
1.29,1.35,ɔ,phones,024585
1.35,1.42,r,phones,024585
1.42,1.45,ð,phones,024585
1.45,1.53,a,phones,024585
1.53,1.65,r,phones,024585
1.65,1.7,t,phones,024585
1.7,1.78,a,phones,024585
1.78,1.88,n,phones,024585
1.88,2.07,s,phones,024585
2.07,2.11,t,phones,024585
2.21,2.28,r,phones,024585
2.28,2.44,uː,phones,024585
2.44,2.56,p,phones,024585
2.56,2.57,r,phones,024585
2.57,2.79,œy,phones,024585
2.79,2.8,ð,phones,024585
