Begin,End,Label,Type,Speaker
0.45,0.84,hafið,words,025073
0.84,1.05,þið,words,025073
1.05,1.64,talað,words,025073
1.64,1.93,við,words,025073
1.93,2.28,þá,words,025073
0.45,0.56,h,phones,025073
0.56,0.68,aː,phones,025073
0.68,0.7,v,phones,025073
0.7,0.83,ɪ,phones,025073
0.83,0.84,ð,phones,025073
0.84,0.85,θ,phones,025073
0.85,1.04,ɪː,phones,025073
1.04,1.05,ð,phones,025073
1.05,1.2,tʰ,phones,025073
1.2,1.35,aː,phones,025073
1.35,1.5,l,phones,025073
1.5,1.63,a,phones,025073
1.63,1.64,ð,phones,025073
1.64,1.66,v,phones,025073
1.66,1.92,ɪː,phones,025073
1.92,1.93,ð,phones,025073
1.93,1.94,θ,phones,025073
1.94,2.28,auː,phones,025073
