Begin,End,Label,Type,Speaker
0.0,0.39,penninn,words,025682
0.39,0.47,er,words,025682
0.47,0.5,á,words,025682
0.5,1.51,borðinu,words,025682
0.0,0.25,pʰ,phones,025682
0.25,0.28,ɛ,phones,025682
0.28,0.33,n,phones,025682
0.33,0.36,ɪ,phones,025682
0.36,0.39,n,phones,025682
0.39,0.46,ɛː,phones,025682
0.46,0.47,r,phones,025682
0.47,0.5,auː,phones,025682
0.5,0.54,p,phones,025682
0.54,0.57,ɔ,phones,025682
0.57,0.8,r,phones,025682
0.8,1.42,ð,phones,025682
1.42,1.45,ɪ,phones,025682
1.45,1.48,n,phones,025682
1.48,1.51,ʏ,phones,025682
