Begin,End,Label,Type,Speaker
0.31,0.78,hann,words,022105
0.78,0.93,er,words,022105
0.93,1.27,fimm,words,022105
1.27,1.58,árum,words,022105
1.58,1.96,yngri,words,022105
1.96,2.1,en,words,022105
2.1,2.4,hún,words,022105
0.31,0.6,h,phones,022105
0.6,0.67,a,phones,022105
0.67,0.78,n,phones,022105
0.78,0.84,ɛː,phones,022105
0.84,0.93,r,phones,022105
0.93,1.02,f,phones,022105
1.02,1.11,ɪ,phones,022105
1.11,1.27,m,phones,022105
1.27,1.43,auː,phones,022105
1.43,1.44,r,phones,022105
1.44,1.5,ʏ,phones,022105
1.5,1.58,m,phones,022105
1.58,1.67,i,phones,022105
1.67,1.81,ŋ,phones,022105
1.81,1.88,k,phones,022105
1.88,1.89,r,phones,022105
1.89,1.96,ɪ,phones,022105
1.96,2.03,ɛ,phones,022105
2.03,2.1,n,phones,022105
2.1,2.15,h,phones,022105
2.15,2.25,uː,phones,022105
2.25,2.4,n,phones,022105
