Begin,End,Label,Type,Speaker
0.49,0.83,engum,words,024755
0.83,1.12,hefur,words,024755
1.12,1.44,tekist,words,024755
1.44,1.52,að,words,024755
1.52,1.81,finna,words,024755
1.81,2.17,gullið,words,024755
0.49,0.61,ei,phones,024755
0.61,0.71,ŋ,phones,024755
0.71,0.75,k,phones,024755
0.75,0.8,ʏ,phones,024755
0.8,0.83,m,phones,024755
0.83,0.89,h,phones,024755
0.89,0.99,ɛː,phones,024755
0.99,1.01,v,phones,024755
1.01,1.04,ʏ,phones,024755
1.04,1.12,r,phones,024755
1.12,1.18,tʰ,phones,024755
1.18,1.28,ɛː,phones,024755
1.28,1.31,c,phones,024755
1.31,1.35,ɪ,phones,024755
1.35,1.39,s,phones,024755
1.39,1.44,t,phones,024755
1.44,1.51,aː,phones,024755
1.51,1.52,ð,phones,024755
1.52,1.56,f,phones,024755
1.56,1.63,ɪ,phones,024755
1.63,1.69,n,phones,024755
1.69,1.81,a,phones,024755
1.81,1.85,k,phones,024755
1.85,2.01,ʏ,phones,024755
2.01,2.07,t,phones,024755
2.07,2.13,l,phones,024755
2.13,2.16,ɪ,phones,024755
2.16,2.17,ð,phones,024755
