Begin,End,Label,Type,Speaker
0.59,0.73,við,words,021354
0.73,1.1,keyptum,words,021354
1.1,1.31,okkur,words,021354
1.31,1.57,ferð,words,021354
1.57,1.8,til,words,021354
1.8,2.51,egyptalands,words,021354
0.59,0.66,v,phones,021354
0.66,0.72,ɪː,phones,021354
0.72,0.73,ð,phones,021354
0.73,0.81,cʰ,phones,021354
0.81,0.89,ei,phones,021354
0.89,0.97,f,phones,021354
0.97,1.02,t,phones,021354
1.02,1.05,ʏ,phones,021354
1.05,1.1,m,phones,021354
1.1,1.14,ɔ,phones,021354
1.14,1.17,h,phones,021354
1.17,1.21,k,phones,021354
1.21,1.25,ʏ,phones,021354
1.25,1.31,r,phones,021354
1.31,1.37,f,phones,021354
1.37,1.46,ɛ,phones,021354
1.46,1.56,r,phones,021354
1.56,1.57,ð,phones,021354
1.57,1.64,tʰ,phones,021354
1.64,1.7,ɪː,phones,021354
1.7,1.8,l,phones,021354
1.8,1.95,ɛː,phones,021354
1.95,2.02,c,phones,021354
2.02,2.05,ɪ,phones,021354
2.05,2.09,f,phones,021354
2.09,2.14,t,phones,021354
2.14,2.19,a,phones,021354
2.19,2.23,l,phones,021354
2.23,2.29,a,phones,021354
2.29,2.34,n,phones,021354
2.34,2.39,t,phones,021354
2.39,2.51,s,phones,021354
