Begin,End,Label,Type,Speaker
0.78,0.96,hér,words,027280
0.96,1.05,er,words,027280
1.05,1.7,handklæðið,words,027280
1.7,2.06,mitt,words,027280
2.31,2.55,hvar,words,027280
2.55,2.66,er,words,027280
2.66,3.25,handklæðið,words,027280
3.25,3.71,þitt,words,027280
0.78,0.79,ç,phones,027280
0.79,0.95,ɛː,phones,027280
0.95,0.96,r,phones,027280
0.96,1.02,ɛː,phones,027280
1.02,1.05,r,phones,027280
1.05,1.16,h,phones,027280
1.16,1.21,a,phones,027280
1.21,1.27,n,phones,027280
1.27,1.35,t,phones,027280
1.35,1.42,k,phones,027280
1.42,1.48,l,phones,027280
1.48,1.52,ai,phones,027280
1.52,1.62,ð,phones,027280
1.62,1.69,ɪ,phones,027280
1.69,1.7,ð,phones,027280
1.7,1.77,m,phones,027280
1.77,1.81,ɪ,phones,027280
1.81,1.89,h,phones,027280
1.89,2.06,t,phones,027280
2.31,2.4,k,phones,027280
2.4,2.42,v,phones,027280
2.42,2.54,aː,phones,027280
2.54,2.55,r,phones,027280
2.55,2.63,ɛː,phones,027280
2.63,2.66,r,phones,027280
2.66,2.73,h,phones,027280
2.73,2.78,a,phones,027280
2.78,2.81,n,phones,027280
2.81,2.88,t,phones,027280
2.88,2.93,k,phones,027280
2.93,2.98,l,phones,027280
2.98,3.03,ai,phones,027280
3.03,3.11,ð,phones,027280
3.11,3.24,ɪ,phones,027280
3.24,3.25,ð,phones,027280
3.25,3.26,θ,phones,027280
3.26,3.36,ɪ,phones,027280
3.36,3.47,h,phones,027280
3.47,3.71,t,phones,027280
