Begin,End,Label,Type,Speaker
0.15,0.31,við,words,024783
0.31,0.71,keyrum,words,024783
0.71,1.26,fimmtán,words,024783
1.26,1.94,kílómetra,words,024783
0.15,0.19,v,phones,024783
0.19,0.3,ɪː,phones,024783
0.3,0.31,ð,phones,024783
0.31,0.4,cʰ,phones,024783
0.4,0.54,eiː,phones,024783
0.54,0.55,r,phones,024783
0.55,0.64,ʏ,phones,024783
0.64,0.71,m,phones,024783
0.71,0.81,f,phones,024783
0.81,0.88,ɪ,phones,024783
0.88,1.04,m̥,phones,024783
1.04,1.1,t,phones,024783
1.1,1.16,au,phones,024783
1.16,1.26,n,phones,024783
1.26,1.37,cʰ,phones,024783
1.37,1.43,iː,phones,024783
1.43,1.49,l,phones,024783
1.49,1.55,ou,phones,024783
1.55,1.62,m,phones,024783
1.62,1.72,ɛː,phones,024783
1.72,1.8,t,phones,024783
1.8,1.81,r,phones,024783
1.81,1.94,a,phones,024783
