Begin,End,Label,Type,Speaker
1.0,1.24,það,words,021364
1.24,1.41,er,words,021364
1.41,1.97,partí,words,021364
1.97,2.22,hjá,words,021364
2.22,3.08,hrafnhildi,words,021364
3.18,3.33,um,words,021364
3.33,3.91,helgina,words,021364
1.0,1.01,θ,phones,021364
1.01,1.21,aː,phones,021364
1.21,1.24,ð,phones,021364
1.24,1.3,ɛː,phones,021364
1.3,1.41,r,phones,021364
1.41,1.5,pʰ,phones,021364
1.5,1.59,a,phones,021364
1.59,1.73,r̥,phones,021364
1.73,1.83,t,phones,021364
1.83,1.97,i,phones,021364
1.97,1.98,ç,phones,021364
1.98,2.22,auː,phones,021364
2.22,2.27,r̥,phones,021364
2.27,2.42,a,phones,021364
2.42,2.45,p,phones,021364
2.45,2.55,n,phones,021364
2.55,2.64,h,phones,021364
2.64,2.7,ɪ,phones,021364
2.7,2.82,l,phones,021364
2.82,2.87,t,phones,021364
2.87,3.08,ɪ,phones,021364
3.18,3.29,ʏ,phones,021364
3.29,3.33,m,phones,021364
3.33,3.41,h,phones,021364
3.41,3.44,ɛ,phones,021364
3.44,3.54,l,phones,021364
3.54,3.61,c,phones,021364
3.61,3.64,ɪ,phones,021364
3.64,3.71,n,phones,021364
3.71,3.91,a,phones,021364
