Begin,End,Label,Type,Speaker
0.95,1.19,í,words,030200
1.19,1.65,gær,words,030200
1.65,2.06,lærði,words,030200
2.06,2.25,ég,words,030200
2.25,2.71,nýtt,words,030200
2.71,3.57,lýsingarorð,words,030200
0.95,1.19,iː,phones,030200
1.19,1.27,c,phones,030200
1.27,1.57,aiː,phones,030200
1.57,1.65,r,phones,030200
1.65,1.75,l,phones,030200
1.75,1.88,ai,phones,030200
1.88,1.89,r,phones,030200
1.89,1.98,ð,phones,030200
1.98,2.06,ɪ,phones,030200
2.06,2.09,j,phones,030200
2.09,2.23,ɛː,phones,030200
2.23,2.25,ɣ,phones,030200
2.25,2.33,n,phones,030200
2.33,2.4,i,phones,030200
2.4,2.62,h,phones,030200
2.62,2.71,t,phones,030200
2.71,2.75,l,phones,030200
2.75,2.9,iː,phones,030200
2.9,3.03,s,phones,030200
3.03,3.07,i,phones,030200
3.07,3.19,ŋ,phones,030200
3.19,3.22,k,phones,030200
3.22,3.28,a,phones,030200
3.28,3.31,r,phones,030200
3.31,3.46,ɔ,phones,030200
3.46,3.56,r,phones,030200
3.56,3.57,ð,phones,030200
