Begin,End,Label,Type,Speaker
0.56,0.64,við,words,026915
0.64,0.72,erum,words,026915
0.72,0.77,á,words,026915
0.77,1.52,lækjargötu,words,026915
0.56,0.6,v,phones,026915
0.6,0.63,ɪː,phones,026915
0.63,0.64,ð,phones,026915
0.64,0.65,ɛː,phones,026915
0.65,0.66,r,phones,026915
0.66,0.69,ʏ,phones,026915
0.69,0.72,m,phones,026915
0.72,0.77,auː,phones,026915
0.77,0.84,l,phones,026915
0.84,1.0,aiː,phones,026915
1.0,1.05,c,phones,026915
1.05,1.08,a,phones,026915
1.08,1.14,r,phones,026915
1.14,1.19,k,phones,026915
1.19,1.32,œː,phones,026915
1.32,1.38,t,phones,026915
1.38,1.52,ʏ,phones,026915
