Begin,End,Label,Type,Speaker
0.6,0.7,hann,words,024753
0.74,1.08,talar,words,024753
1.08,1.69,táknmál,words,024753
0.6,0.63,h,phones,024753
0.63,0.66,a,phones,024753
0.66,0.7,n,phones,024753
0.74,0.83,tʰ,phones,024753
0.83,0.92,aː,phones,024753
0.92,0.97,l,phones,024753
0.97,1.02,a,phones,024753
1.02,1.08,r,phones,024753
1.08,1.17,tʰ,phones,024753
1.17,1.2,au,phones,024753
1.2,1.41,h,phones,024753
1.41,1.54,k,phones,024753
1.54,1.57,m,phones,024753
1.57,1.66,au,phones,024753
1.66,1.69,l,phones,024753
