Begin,End,Label,Type,Speaker
0.77,0.96,til,words,022105
0.99,1.39,allrar,words,022105
1.39,1.97,hamingju,words,022105
1.97,2.39,söng,words,022105
2.39,2.63,hann,words,022105
2.63,2.85,vel,words,022105
0.77,0.85,tʰ,phones,022105
0.85,0.9,ɪː,phones,022105
0.9,0.96,l,phones,022105
0.99,1.12,a,phones,022105
1.12,1.22,t,phones,022105
1.22,1.27,l,phones,022105
1.27,1.28,r,phones,022105
1.28,1.36,a,phones,022105
1.36,1.39,r,phones,022105
1.39,1.54,h,phones,022105
1.54,1.64,aː,phones,022105
1.64,1.73,m,phones,022105
1.73,1.78,i,phones,022105
1.78,1.85,ɲ,phones,022105
1.85,1.93,c,phones,022105
1.93,1.97,ʏ,phones,022105
1.97,2.12,s,phones,022105
2.12,2.21,œy,phones,022105
2.21,2.34,ŋ,phones,022105
2.34,2.39,k,phones,022105
2.39,2.48,h,phones,022105
2.48,2.51,a,phones,022105
2.51,2.63,n,phones,022105
2.63,2.65,v,phones,022105
2.65,2.79,ɛː,phones,022105
2.79,2.85,l,phones,022105
