Begin,End,Label,Type,Speaker
0.7,0.97,við,words,024701
0.97,1.57,ætlum,words,024701
1.57,1.7,til,words,024701
2.57,4.27,svartfjallalands,words,024701
4.27,4.76,næsta,words,024701
4.76,5.28,sumar,words,024701
0.7,0.79,v,phones,024701
0.79,0.96,ɪː,phones,024701
0.96,0.97,ð,phones,024701
0.97,1.17,ai,phones,024701
1.17,1.2,h,phones,024701
1.2,1.26,t,phones,024701
1.26,1.31,l,phones,024701
1.31,1.34,ʏ,phones,024701
1.34,1.57,m,phones,024701
1.57,1.63,tʰ,phones,024701
1.63,1.67,ɪː,phones,024701
1.67,1.7,l,phones,024701
2.57,2.91,s,phones,024701
2.91,2.93,v,phones,024701
2.93,3.13,a,phones,024701
3.13,3.2,r̥,phones,024701
3.2,3.26,t,phones,024701
3.26,3.42,f,phones,024701
3.42,3.49,j,phones,024701
3.49,3.58,a,phones,024701
3.58,3.62,t,phones,024701
3.62,3.67,l,phones,024701
3.67,3.74,a,phones,024701
3.74,3.81,l,phones,024701
3.81,4.01,a,phones,024701
4.01,4.07,n,phones,024701
4.07,4.13,t,phones,024701
4.13,4.27,s,phones,024701
4.27,4.36,n,phones,024701
4.36,4.47,ai,phones,024701
4.47,4.62,s,phones,024701
4.62,4.7,t,phones,024701
4.7,4.76,a,phones,024701
4.76,4.98,s,phones,024701
4.98,5.01,ʏː,phones,024701
5.01,5.17,m,phones,024701
5.17,5.24,a,phones,024701
5.24,5.28,r,phones,024701
