Begin,End,Label,Type,Speaker
0.38,0.63,hann,words,027280
0.63,1.0,talar,words,027280
1.0,1.61,táknmál,words,027280
0.38,0.48,h,phones,027280
0.48,0.53,a,phones,027280
0.53,0.63,n,phones,027280
0.63,0.7,tʰ,phones,027280
0.7,0.81,aː,phones,027280
0.81,0.88,l,phones,027280
0.88,0.92,a,phones,027280
0.92,1.0,r,phones,027280
1.0,1.07,tʰ,phones,027280
1.07,1.15,au,phones,027280
1.15,1.24,h,phones,027280
1.24,1.3,k,phones,027280
1.3,1.37,m,phones,027280
1.37,1.44,au,phones,027280
1.44,1.61,l,phones,027280
