Begin,End,Label,Type,Speaker
0.31,0.43,ég,words,024753
0.43,0.73,keypti,words,024753
0.73,1.11,nýjan,words,024753
1.11,1.88,snjallsíma,words,024753
1.88,1.96,í,words,024753
1.96,2.32,gær,words,024753
0.31,0.37,j,phones,024753
0.37,0.41,ɛː,phones,024753
0.41,0.43,ɣ,phones,024753
0.43,0.52,cʰ,phones,024753
0.52,0.58,ei,phones,024753
0.58,0.62,f,phones,024753
0.62,0.68,t,phones,024753
0.68,0.73,ɪ,phones,024753
0.73,0.83,n,phones,024753
0.83,0.95,iː,phones,024753
0.95,1.02,j,phones,024753
1.02,1.07,a,phones,024753
1.07,1.11,n,phones,024753
1.11,1.2,s,phones,024753
1.2,1.24,t,phones,024753
1.24,1.28,n,phones,024753
1.28,1.31,j,phones,024753
1.31,1.37,a,phones,024753
1.37,1.5,l,phones,024753
1.5,1.59,s,phones,024753
1.59,1.66,i,phones,024753
1.66,1.75,m,phones,024753
1.75,1.88,a,phones,024753
1.88,1.96,iː,phones,024753
1.96,2.03,c,phones,024753
2.03,2.24,aiː,phones,024753
2.24,2.32,r,phones,024753
