Begin,End,Label,Type,Speaker
0.66,0.81,bettý,words,024755
0.81,1.03,býr,words,024755
1.03,1.13,í,words,024755
1.13,1.53,blokk,words,024755
0.66,0.69,p,phones,024755
0.69,0.72,ɛ,phones,024755
0.72,0.75,h,phones,024755
0.75,0.78,t,phones,024755
0.78,0.81,i,phones,024755
0.81,0.86,p,phones,024755
0.86,1.02,iː,phones,024755
1.02,1.03,r,phones,024755
1.03,1.13,iː,phones,024755
1.13,1.18,p,phones,024755
1.18,1.24,l,phones,024755
1.24,1.3,ɔ,phones,024755
1.3,1.43,h,phones,024755
1.43,1.53,k,phones,024755
