Begin,End,Label,Type,Speaker
0.45,0.56,ég,words,015706
0.56,0.95,borða,words,015706
0.95,1.33,köku,words,015706
1.33,1.47,með,words,015706
1.47,1.81,rjóma,words,015706
0.45,0.5,j,phones,015706
0.5,0.54,ɛː,phones,015706
0.54,0.56,ɣ,phones,015706
0.56,0.66,p,phones,015706
0.66,0.73,ɔ,phones,015706
0.73,0.74,r,phones,015706
0.74,0.85,ð,phones,015706
0.85,0.95,a,phones,015706
0.95,1.04,kʰ,phones,015706
1.04,1.2,œː,phones,015706
1.2,1.27,k,phones,015706
1.27,1.33,ʏ,phones,015706
1.33,1.41,m,phones,015706
1.41,1.46,ɛː,phones,015706
1.46,1.47,ð,phones,015706
1.47,1.49,r,phones,015706
1.49,1.58,j,phones,015706
1.58,1.64,ouː,phones,015706
1.64,1.77,m,phones,015706
1.77,1.81,a,phones,015706
