Begin,End,Label,Type,Speaker
0.74,0.96,já,words,027080
0.96,1.06,við,words,027080
1.06,1.4,gerum,words,027080
1.4,1.52,það,words,027080
1.52,1.88,bless,words,027080
0.74,0.88,j,phones,027080
0.88,0.96,auː,phones,027080
0.96,0.98,v,phones,027080
0.98,1.05,ɪː,phones,027080
1.05,1.06,ð,phones,027080
1.06,1.13,c,phones,027080
1.13,1.24,ɛː,phones,027080
1.24,1.25,r,phones,027080
1.25,1.29,ʏ,phones,027080
1.29,1.4,m,phones,027080
1.4,1.41,θ,phones,027080
1.41,1.51,aː,phones,027080
1.51,1.52,ð,phones,027080
1.52,1.55,p,phones,027080
1.55,1.62,l,phones,027080
1.62,1.74,ɛ,phones,027080
1.74,1.88,s,phones,027080
