Begin,End,Label,Type,Speaker
0.24,0.76,skáld,words,012470
0.76,0.85,er,words,012470
0.85,1.24,einhver,words,012470
1.24,1.46,sem,words,012470
1.46,1.82,yrkir,words,012470
1.82,2.21,ljóð,words,012470
0.24,0.38,s,phones,012470
0.38,0.47,k,phones,012470
0.47,0.58,au,phones,012470
0.58,0.7,l,phones,012470
0.7,0.76,t,phones,012470
0.76,0.84,ɛː,phones,012470
0.84,0.85,r,phones,012470
0.85,0.96,ei,phones,012470
0.96,1.09,ŋ̊,phones,012470
1.09,1.15,k,phones,012470
1.15,1.17,v,phones,012470
1.17,1.23,ɛ,phones,012470
1.23,1.24,r,phones,012470
1.24,1.34,s,phones,012470
1.34,1.37,ɛː,phones,012470
1.37,1.46,m,phones,012470
1.46,1.55,ɪ,phones,012470
1.55,1.68,r̥,phones,012470
1.68,1.76,c,phones,012470
1.76,1.79,ɪ,phones,012470
1.79,1.82,r,phones,012470
1.82,1.9,l,phones,012470
1.9,1.97,j,phones,012470
1.97,2.1,ouː,phones,012470
2.1,2.21,ð,phones,012470
