Begin,End,Label,Type,Speaker
0.53,2.01,raufarhöfn,words,025416
2.11,2.32,er,words,025416
2.32,2.46,á,words,025416
2.46,4.03,melrakkasléttu,words,025416
0.53,0.7,r,phones,025416
0.7,1.13,œyː,phones,025416
1.13,1.15,v,phones,025416
1.15,1.25,a,phones,025416
1.25,1.31,r,phones,025416
1.31,1.45,h,phones,025416
1.45,1.59,œ,phones,025416
1.59,1.71,p,phones,025416
1.71,2.01,n,phones,025416
2.11,2.31,ɛː,phones,025416
2.31,2.32,r,phones,025416
2.32,2.46,auː,phones,025416
2.46,2.63,m,phones,025416
2.63,2.71,ɛ,phones,025416
2.71,2.74,l,phones,025416
2.74,3.04,r,phones,025416
3.04,3.05,a,phones,025416
3.05,3.11,h,phones,025416
3.11,3.18,k,phones,025416
3.18,3.25,a,phones,025416
3.25,3.47,s,phones,025416
3.47,3.53,t,phones,025416
3.53,3.56,l,phones,025416
3.56,3.59,j,phones,025416
3.59,3.65,ɛ,phones,025416
3.65,3.87,h,phones,025416
3.87,3.92,t,phones,025416
3.92,4.03,ʏ,phones,025416
