Begin,End,Label,Type,Speaker
0.3,0.72,heiða,words,024931
0.72,1.07,segir,words,024931
1.07,1.39,góðan,words,024931
1.39,1.7,daginn,words,024931
0.3,0.38,h,phones,024931
0.38,0.59,eiː,phones,024931
0.59,0.62,ð,phones,024931
0.62,0.72,a,phones,024931
0.72,0.85,s,phones,024931
0.85,0.91,eiː,phones,024931
0.91,0.95,j,phones,024931
0.95,0.99,ɪ,phones,024931
0.99,1.07,r,phones,024931
1.07,1.13,k,phones,024931
1.13,1.2,ouː,phones,024931
1.2,1.25,ð,phones,024931
1.25,1.31,a,phones,024931
1.31,1.39,n,phones,024931
1.39,1.44,t,phones,024931
1.44,1.52,aiː,phones,024931
1.52,1.64,j,phones,024931
1.64,1.67,ɪ,phones,024931
1.67,1.7,n,phones,024931
