Begin,End,Label,Type,Speaker
0.28,0.65,bróðir,words,025266
0.65,0.9,minn,words,025266
0.9,1.02,er,words,025266
1.02,1.857625,íþróttafréttamaður,words,025266
0.28,0.34,p,phones,025266
0.34,0.35,r,phones,025266
0.35,0.5,ouː,phones,025266
0.5,0.59,ð,phones,025266
0.59,0.64,ɪ,phones,025266
0.64,0.65,r,phones,025266
0.65,0.74,m,phones,025266
0.74,0.83,ɪ,phones,025266
0.83,0.9,n,phones,025266
0.9,1.01,ɛː,phones,025266
1.01,1.02,r,phones,025266
1.02,1.3,iː,phones,025266
1.3,1.31,θ,phones,025266
1.31,1.34,r,phones,025266
1.34,1.37,ou,phones,025266
1.37,1.4,h,phones,025266
1.4,1.46,t,phones,025266
1.46,1.49,a,phones,025266
1.49,1.55,f,phones,025266
1.55,1.56,r,phones,025266
1.56,1.59,j,phones,025266
1.59,1.62,ɛ,phones,025266
1.62,1.65,h,phones,025266
1.65,1.68,t,phones,025266
1.68,1.71,a,phones,025266
1.71,1.74,m,phones,025266
1.74,1.77,aː,phones,025266
1.77,1.8,ð,phones,025266
1.8,1.83,ʏ,phones,025266
1.83,1.857625,r,phones,025266
