Begin,End,Label,Type,Speaker
0.48,1.16,hallgrímur,words,028275
1.16,1.67,elskar,words,028275
1.67,2.11,rjómabollur,words,028275
0.48,0.59,h,phones,028275
0.59,0.69,a,phones,028275
0.69,0.84,t,phones,028275
0.84,0.86,l̥,phones,028275
0.86,0.91,k,phones,028275
0.91,0.92,r,phones,028275
0.92,1.04,i,phones,028275
1.04,1.12,m,phones,028275
1.12,1.16,ɪ,phones,028275
1.16,1.32,ɛ,phones,028275
1.32,1.39,l,phones,028275
1.39,1.47,s,phones,028275
1.47,1.55,k,phones,028275
1.55,1.62,a,phones,028275
1.62,1.67,r,phones,028275
1.67,1.69,r,phones,028275
1.69,1.77,j,phones,028275
1.77,1.83,ouː,phones,028275
1.83,1.92,m,phones,028275
1.92,1.99,a,phones,028275
1.99,2.05,p,phones,028275
2.05,2.08,ɔ,phones,028275
2.08,2.09,l,phones,028275
2.09,2.1,ʏ,phones,028275
2.1,2.11,r,phones,028275
