Begin,End,Label,Type,Speaker
0.51,1.62,verslunargatan,words,027675
1.62,1.73,í,words,027675
1.73,2.32,reykjavík,words,027675
2.32,2.62,heitir,words,027675
2.62,3.04,líka,words,027675
3.04,3.89,laugavegur,words,027675
0.51,0.55,v,phones,027675
0.55,0.63,ɛ,phones,027675
0.63,0.69,r̥,phones,027675
0.69,0.82,s,phones,027675
0.82,0.87,t,phones,027675
0.87,0.92,l,phones,027675
0.92,0.99,ʏ,phones,027675
0.99,1.05,n,phones,027675
1.05,1.13,a,phones,027675
1.13,1.2,r,phones,027675
1.2,1.26,k,phones,027675
1.26,1.44,aː,phones,027675
1.44,1.49,t,phones,027675
1.49,1.57,a,phones,027675
1.57,1.62,n,phones,027675
1.62,1.73,iː,phones,027675
1.73,1.75,r,phones,027675
1.75,1.97,eiː,phones,027675
1.97,2.03,c,phones,027675
2.03,2.09,a,phones,027675
2.09,2.11,v,phones,027675
2.11,2.28,iː,phones,027675
2.28,2.32,k,phones,027675
2.32,2.38,h,phones,027675
2.38,2.48,eiː,phones,027675
2.48,2.53,t,phones,027675
2.53,2.58,ɪ,phones,027675
2.58,2.62,r,phones,027675
2.62,2.7,l,phones,027675
2.7,2.92,iː,phones,027675
2.92,2.98,k,phones,027675
2.98,3.04,a,phones,027675
3.04,3.12,l,phones,027675
3.12,3.29,œyː,phones,027675
3.29,3.31,ɣ,phones,027675
3.31,3.42,a,phones,027675
3.42,3.44,v,phones,027675
3.44,3.54,ɛ,phones,027675
3.54,3.56,ɣ,phones,027675
3.56,3.7,ʏ,phones,027675
3.7,3.89,r,phones,027675
