Begin,End,Label,Type,Speaker
0.6,0.75,ég,words,025513
0.75,0.89,verð,words,025513
0.89,0.93,að,words,025513
0.93,1.12,fara,words,025513
1.12,1.43,núna,words,025513
0.6,0.71,j,phones,025513
0.71,0.74,ɛː,phones,025513
0.74,0.75,ɣ,phones,025513
0.75,0.77,v,phones,025513
0.77,0.81,ɛ,phones,025513
0.81,0.82,r,phones,025513
0.82,0.89,ð,phones,025513
0.89,0.92,aː,phones,025513
0.92,0.93,ð,phones,025513
0.93,1.01,f,phones,025513
1.01,1.07,aː,phones,025513
1.07,1.08,r,phones,025513
1.08,1.12,a,phones,025513
1.12,1.24,n,phones,025513
1.24,1.31,uː,phones,025513
1.31,1.4,n,phones,025513
1.4,1.43,a,phones,025513
