Begin,End,Label,Type,Speaker
0.22,0.46,viltu,words,024897
0.46,0.52,að,words,024897
0.52,0.67,ég,words,024897
0.67,1.02,hjálpi,words,024897
1.02,1.44,honum,words,024897
0.22,0.27,v,phones,024897
0.27,0.3,ɪ,phones,024897
0.3,0.32,l̥,phones,024897
0.32,0.43,t,phones,024897
0.43,0.46,ʏ,phones,024897
0.46,0.49,aː,phones,024897
0.49,0.52,ð,phones,024897
0.52,0.58,j,phones,024897
0.58,0.61,ɛː,phones,024897
0.61,0.67,ɣ,phones,024897
0.67,0.68,ç,phones,024897
0.68,0.79,au,phones,024897
0.79,0.94,l̥,phones,024897
0.94,0.99,p,phones,024897
0.99,1.02,ɪ,phones,024897
1.02,1.09,h,phones,024897
1.09,1.18,ɔː,phones,024897
1.18,1.24,n,phones,024897
1.24,1.3,ʏ,phones,024897
1.3,1.44,m,phones,024897
