Begin,End,Label,Type,Speaker
0.24,0.59,þeir,words,022105
0.59,0.97,fóru,words,022105
0.97,1.11,til,words,022105
1.11,1.86,edinborgar,words,022105
0.24,0.25,θ,phones,022105
0.25,0.51,eiː,phones,022105
0.51,0.59,r,phones,022105
0.59,0.68,f,phones,022105
0.68,0.84,ouː,phones,022105
0.84,0.85,r,phones,022105
0.85,0.97,ʏ,phones,022105
0.97,1.03,tʰ,phones,022105
1.03,1.06,ɪː,phones,022105
1.06,1.11,l,phones,022105
1.11,1.24,ɛː,phones,022105
1.24,1.3,t,phones,022105
1.3,1.37,ɪ,phones,022105
1.37,1.41,n,phones,022105
1.41,1.46,p,phones,022105
1.46,1.53,ɔ,phones,022105
1.53,1.59,r,phones,022105
1.59,1.68,k,phones,022105
1.68,1.75,a,phones,022105
1.75,1.86,r,phones,022105
