Begin,End,Label,Type,Speaker
1.03,1.33,leiðin,words,025517
1.33,1.6,liggur,words,025517
1.6,1.98,milli,words,025517
1.98,2.7,þórsmerkur,words,025517
2.84,2.95,og,words,025517
2.95,4.32,landmannalauga,words,025517
1.03,1.15,l,phones,025517
1.15,1.24,eiː,phones,025517
1.24,1.27,ð,phones,025517
1.27,1.3,ɪ,phones,025517
1.3,1.33,n,phones,025517
1.33,1.4,l,phones,025517
1.4,1.48,ɪ,phones,025517
1.48,1.54,k,phones,025517
1.54,1.59,ʏ,phones,025517
1.59,1.6,r,phones,025517
1.6,1.67,m,phones,025517
1.67,1.75,ɪ,phones,025517
1.75,1.79,t,phones,025517
1.79,1.85,l,phones,025517
1.85,1.98,ɪ,phones,025517
1.98,1.99,θ,phones,025517
1.99,2.09,ou,phones,025517
2.09,2.12,r̥,phones,025517
2.12,2.22,s,phones,025517
2.22,2.31,m,phones,025517
2.31,2.37,ɛ,phones,025517
2.37,2.48,r̥,phones,025517
2.48,2.53,k,phones,025517
2.53,2.62,ʏ,phones,025517
2.62,2.7,r,phones,025517
2.84,2.93,ɔː,phones,025517
2.93,2.95,ɣ,phones,025517
2.95,3.05,l,phones,025517
3.05,3.15,a,phones,025517
3.15,3.3,n,phones,025517
3.3,3.33,t,phones,025517
3.33,3.49,m,phones,025517
3.49,3.58,a,phones,025517
3.58,3.72,n,phones,025517
3.72,3.87,a,phones,025517
3.87,4.17,l,phones,025517
4.17,4.2,œyː,phones,025517
4.2,4.22,ɣ,phones,025517
4.22,4.32,a,phones,025517
