Begin,End,Label,Type,Speaker
0.16,0.25,ég,words,025208
0.25,0.34,verð,words,025208
0.34,0.42,að,words,025208
0.42,0.71,fara,words,025208
0.71,1.11,núna,words,025208
0.16,0.19,j,phones,025208
0.19,0.22,ɛː,phones,025208
0.22,0.25,ɣ,phones,025208
0.25,0.27,v,phones,025208
0.27,0.3,ɛ,phones,025208
0.3,0.31,r,phones,025208
0.31,0.34,ð,phones,025208
0.34,0.41,aː,phones,025208
0.41,0.42,ð,phones,025208
0.42,0.52,f,phones,025208
0.52,0.63,aː,phones,025208
0.63,0.64,r,phones,025208
0.64,0.71,a,phones,025208
0.71,0.78,n,phones,025208
0.78,0.9,uː,phones,025208
0.9,0.97,n,phones,025208
0.97,1.11,a,phones,025208
