Begin,End,Label,Type,Speaker
0.61,0.78,til,words,027280
0.78,1.14,allrar,words,027280
1.14,1.62,hamingju,words,027280
1.62,1.95,söng,words,027280
1.95,2.13,hann,words,027280
2.13,2.55,vel,words,027280
0.61,0.68,tʰ,phones,027280
0.68,0.73,ɪː,phones,027280
0.73,0.78,l,phones,027280
0.78,0.91,a,phones,027280
0.91,0.97,t,phones,027280
0.97,1.03,l,phones,027280
1.03,1.04,r,phones,027280
1.04,1.11,a,phones,027280
1.11,1.14,r,phones,027280
1.14,1.21,h,phones,027280
1.21,1.32,aː,phones,027280
1.32,1.39,m,phones,027280
1.39,1.45,i,phones,027280
1.45,1.48,ɲ,phones,027280
1.48,1.56,c,phones,027280
1.56,1.62,ʏ,phones,027280
1.62,1.74,s,phones,027280
1.74,1.82,œy,phones,027280
1.82,1.92,ŋ,phones,027280
1.92,1.95,k,phones,027280
1.95,1.98,h,phones,027280
1.98,2.03,a,phones,027280
2.03,2.13,n,phones,027280
2.13,2.15,v,phones,027280
2.15,2.3,ɛː,phones,027280
2.3,2.55,l,phones,027280
