Begin,End,Label,Type,Speaker
0.03,0.56,æi,words,024783
0.75,1.32,hættu,words,024783
1.32,1.58,þessu,words,024783
1.58,1.99,bara,words,024783
0.03,0.27,ai,phones,024783
0.27,0.4,j,phones,024783
0.4,0.56,ɪ,phones,024783
0.75,0.89,h,phones,024783
0.89,0.95,ai,phones,024783
0.95,1.18,h,phones,024783
1.18,1.22,t,phones,024783
1.22,1.32,ʏ,phones,024783
1.32,1.33,θ,phones,024783
1.33,1.38,ɛ,phones,024783
1.38,1.5,s,phones,024783
1.5,1.58,ʏ,phones,024783
1.58,1.62,p,phones,024783
1.62,1.74,aː,phones,024783
1.74,1.75,r,phones,024783
1.75,1.99,a,phones,024783
