Begin,End,Label,Type,Speaker
0.09,0.5,klöppum,words,026427
0.5,0.72,fyrir,words,026427
0.72,1.31,köttum,words,026427
1.56,1.92,okkar,words,026427
0.09,0.17,k,phones,026427
0.17,0.21,l,phones,026427
0.21,0.26,œ,phones,026427
0.26,0.34,h,phones,026427
0.34,0.4,p,phones,026427
0.4,0.43,ʏ,phones,026427
0.43,0.5,m,phones,026427
0.5,0.54,f,phones,026427
0.54,0.58,ɪː,phones,026427
0.58,0.59,r,phones,026427
0.59,0.66,ɪ,phones,026427
0.66,0.72,r,phones,026427
0.72,0.82,kʰ,phones,026427
0.82,0.88,œ,phones,026427
0.88,1.0,h,phones,026427
1.0,1.1,t,phones,026427
1.1,1.16,ʏ,phones,026427
1.16,1.31,m,phones,026427
1.56,1.59,ɔ,phones,026427
1.59,1.62,h,phones,026427
1.62,1.72,k,phones,026427
1.72,1.79,a,phones,026427
1.79,1.92,r,phones,026427
