Begin,End,Label,Type,Speaker
0.55,0.73,ég,words,028275
0.73,0.8,er,words,028275
0.8,0.98,frá,words,028275
0.98,1.64,þýskalandi,words,028275
0.55,0.65,j,phones,028275
0.65,0.71,ɛː,phones,028275
0.71,0.73,ɣ,phones,028275
0.73,0.76,ɛː,phones,028275
0.76,0.8,r,phones,028275
0.8,0.85,f,phones,028275
0.85,0.86,r,phones,028275
0.86,0.98,auː,phones,028275
0.98,0.99,θ,phones,028275
0.99,1.07,i,phones,028275
1.07,1.17,s,phones,028275
1.17,1.24,k,phones,028275
1.24,1.28,a,phones,028275
1.28,1.35,l,phones,028275
1.35,1.41,a,phones,028275
1.41,1.47,n,phones,028275
1.47,1.52,t,phones,028275
1.52,1.64,ɪ,phones,028275
