Begin,End,Label,Type,Speaker
0.41,0.72,verði,words,025209
0.72,0.95,ykkur,words,025209
0.95,1.06,að,words,025209
1.06,1.46,góðu,words,025209
0.41,0.47,v,phones,025209
0.47,0.59,ɛ,phones,025209
0.59,0.6,r,phones,025209
0.6,0.66,ð,phones,025209
0.66,0.72,ɪ,phones,025209
0.72,0.76,ɪ,phones,025209
0.76,0.84,h,phones,025209
0.84,0.88,k,phones,025209
0.88,0.94,ʏ,phones,025209
0.94,0.95,r,phones,025209
0.95,1.05,aː,phones,025209
1.05,1.06,ð,phones,025209
1.06,1.13,k,phones,025209
1.13,1.26,ouː,phones,025209
1.26,1.35,ð,phones,025209
1.35,1.46,ʏ,phones,025209
