Begin,End,Label,Type,Speaker
0.03,0.24,viltu,words,025266
0.24,0.63,mjólk,words,025266
0.63,0.71,í,words,025266
0.71,0.97,kaffið,words,025266
0.03,0.06,v,phones,025266
0.06,0.07,ɪ,phones,025266
0.07,0.09,l̥,phones,025266
0.09,0.2,t,phones,025266
0.2,0.24,ʏ,phones,025266
0.24,0.32,m,phones,025266
0.32,0.37,j,phones,025266
0.37,0.43,ou,phones,025266
0.43,0.57,l̥,phones,025266
0.57,0.63,k,phones,025266
0.63,0.71,iː,phones,025266
0.71,0.78,kʰ,phones,025266
0.78,0.85,a,phones,025266
0.85,0.91,f,phones,025266
0.91,0.96,ɪ,phones,025266
0.96,0.97,ð,phones,025266
