Begin,End,Label,Type,Speaker
0.72,0.87,ég,words,025043
0.87,0.99,fer,words,025043
0.99,1.07,í,words,025043
1.07,1.32,heita,words,025043
1.32,1.73,pottinn,words,025043
1.73,1.97,ferð,words,025043
1.97,2.05,þú,words,025043
2.05,2.19,í,words,025043
2.19,2.49,kalda,words,025043
2.49,2.84,pottinn,words,025043
0.72,0.81,j,phones,025043
0.81,0.84,ɛː,phones,025043
0.84,0.87,ɣ,phones,025043
0.87,0.91,f,phones,025043
0.91,0.98,ɛː,phones,025043
0.98,0.99,r,phones,025043
0.99,1.07,iː,phones,025043
1.07,1.13,h,phones,025043
1.13,1.22,eiː,phones,025043
1.22,1.26,t,phones,025043
1.26,1.32,a,phones,025043
1.32,1.39,pʰ,phones,025043
1.39,1.45,ɔ,phones,025043
1.45,1.5,h,phones,025043
1.5,1.56,t,phones,025043
1.56,1.62,ɪ,phones,025043
1.62,1.73,n,phones,025043
1.73,1.8,f,phones,025043
1.8,1.88,ɛ,phones,025043
1.88,1.96,r,phones,025043
1.96,1.97,ð,phones,025043
1.97,1.98,θ,phones,025043
1.98,2.05,uː,phones,025043
2.05,2.19,iː,phones,025043
2.19,2.29,kʰ,phones,025043
2.29,2.33,a,phones,025043
2.33,2.39,l,phones,025043
2.39,2.44,t,phones,025043
2.44,2.49,a,phones,025043
2.49,2.55,pʰ,phones,025043
2.55,2.62,ɔ,phones,025043
2.62,2.67,h,phones,025043
2.67,2.73,t,phones,025043
2.73,2.8,ɪ,phones,025043
2.8,2.84,n,phones,025043
