Begin,End,Label,Type,Speaker
0.97,1.44,kæra,words,021364
1.44,1.93,þóra,words,021364
1.96,2.57,velkomin,words,021364
2.57,2.78,til,words,021364
2.78,3.41,reykjavíkur,words,021364
0.97,1.05,cʰ,phones,021364
1.05,1.23,aiː,phones,021364
1.23,1.24,r,phones,021364
1.24,1.44,a,phones,021364
1.44,1.45,θ,phones,021364
1.45,1.65,ouː,phones,021364
1.65,1.71,r,phones,021364
1.71,1.93,a,phones,021364
1.96,2.06,v,phones,021364
2.06,2.18,ɛ,phones,021364
2.18,2.26,l,phones,021364
2.26,2.31,k,phones,021364
2.31,2.37,ɔ,phones,021364
2.37,2.42,m,phones,021364
2.42,2.48,ɪ,phones,021364
2.48,2.57,n,phones,021364
2.57,2.63,tʰ,phones,021364
2.63,2.67,ɪː,phones,021364
2.67,2.78,l,phones,021364
2.78,2.8,r,phones,021364
2.8,2.95,eiː,phones,021364
2.95,3.02,c,phones,021364
3.02,3.09,a,phones,021364
3.09,3.11,v,phones,021364
3.11,3.21,iː,phones,021364
3.21,3.29,k,phones,021364
3.29,3.36,ʏ,phones,021364
3.36,3.41,r,phones,021364
