Begin,End,Label,Type,Speaker
0.92,1.09,það,words,021370
1.09,1.24,var,words,021370
1.24,1.73,mikið,words,021370
1.77,2.26,mannlíf,words,021370
2.31,2.36,í,words,021370
2.36,2.95,borginni,words,021370
0.92,0.93,θ,phones,021370
0.93,1.08,aː,phones,021370
1.08,1.09,ð,phones,021370
1.09,1.11,v,phones,021370
1.11,1.23,aː,phones,021370
1.23,1.24,r,phones,021370
1.24,1.34,m,phones,021370
1.34,1.54,ɪː,phones,021370
1.54,1.62,c,phones,021370
1.62,1.72,ɪ,phones,021370
1.72,1.73,ð,phones,021370
1.77,1.82,m,phones,021370
1.82,1.91,a,phones,021370
1.91,1.99,n,phones,021370
1.99,2.07,l,phones,021370
2.07,2.24,i,phones,021370
2.24,2.26,v,phones,021370
2.31,2.36,iː,phones,021370
2.36,2.44,p,phones,021370
2.44,2.52,ɔ,phones,021370
2.52,2.65,r,phones,021370
2.65,2.75,c,phones,021370
2.75,2.8,ɪ,phones,021370
2.8,2.84,n,phones,021370
2.84,2.95,ɪ,phones,021370
