Begin,End,Label,Type,Speaker
0.3,0.67,bogi,words,028275
0.67,0.87,býr,words,028275
0.87,0.97,í,words,028275
0.97,1.53,kópavogi,words,028275
0.3,0.36,p,phones,028275
0.36,0.44,ɔː,phones,028275
0.44,0.6,j,phones,028275
0.6,0.67,ɪ,phones,028275
0.67,0.73,p,phones,028275
0.73,0.86,iː,phones,028275
0.86,0.87,r,phones,028275
0.87,0.97,iː,phones,028275
0.97,1.06,kʰ,phones,028275
1.06,1.21,ouː,phones,028275
1.21,1.28,p,phones,028275
1.28,1.34,a,phones,028275
1.34,1.36,v,phones,028275
1.36,1.42,ɔː,phones,028275
1.42,1.49,j,phones,028275
1.49,1.53,ɪ,phones,028275
