Begin,End,Label,Type,Speaker
0.82,1.01,hér,words,024798
1.01,1.11,er,words,024798
1.11,1.46,enginn,words,024798
1.46,1.93,banki,words,024798
0.82,0.83,ç,phones,024798
0.83,1.0,ɛː,phones,024798
1.0,1.01,r,phones,024798
1.01,1.1,ɛː,phones,024798
1.1,1.11,r,phones,024798
1.11,1.22,ei,phones,024798
1.22,1.29,ɲ,phones,024798
1.29,1.34,c,phones,024798
1.34,1.37,ɪ,phones,024798
1.37,1.46,n,phones,024798
1.46,1.5,p,phones,024798
1.5,1.56,au,phones,024798
1.56,1.76,ɲ̊,phones,024798
1.76,1.81,c,phones,024798
1.81,1.93,ɪ,phones,024798
