Begin,End,Label,Type,Speaker
0.64,1.26,veistu,words,024836
1.26,1.49,hvað,words,024836
1.49,1.62,er,words,024836
1.62,2.1,langt,words,024836
2.1,2.61,þangað,words,024836
0.64,0.7,v,phones,024836
0.7,0.8,ei,phones,024836
0.8,1.01,s,phones,024836
1.01,1.07,t,phones,024836
1.07,1.26,ʏ,phones,024836
1.26,1.32,k,phones,024836
1.32,1.34,v,phones,024836
1.34,1.4,aː,phones,024836
1.4,1.49,ð,phones,024836
1.49,1.58,ɛː,phones,024836
1.58,1.62,r,phones,024836
1.62,1.72,l,phones,024836
1.72,1.81,au,phones,024836
1.81,2.01,ŋ̊,phones,024836
2.01,2.1,t,phones,024836
2.1,2.11,θ,phones,024836
2.11,2.2,au,phones,024836
2.2,2.33,ŋ,phones,024836
2.33,2.39,k,phones,024836
2.39,2.6,a,phones,024836
2.6,2.61,ð,phones,024836
