Begin,End,Label,Type,Speaker
0.32,0.66,við,words,027080
0.66,1.13,förum,words,027080
1.13,1.2,úr,words,027080
1.2,2.25,skónum,words,027080
0.32,0.44,v,phones,027080
0.44,0.65,ɪː,phones,027080
0.65,0.66,ð,phones,027080
0.66,0.69,f,phones,027080
0.69,0.81,œː,phones,027080
0.81,0.82,r,phones,027080
0.82,0.85,ʏ,phones,027080
0.85,1.13,m,phones,027080
1.13,1.17,uː,phones,027080
1.17,1.2,r,phones,027080
1.2,1.31,s,phones,027080
1.31,1.36,k,phones,027080
1.36,1.67,ouː,phones,027080
1.67,2.02,n,phones,027080
2.02,2.06,ʏ,phones,027080
2.06,2.25,m,phones,027080
