Begin,End,Label,Type,Speaker
0.3,0.48,ég,words,024783
0.48,0.82,borða,words,024783
0.82,1.08,ekki,words,024783
1.08,1.6,kjöt,words,024783
0.3,0.37,j,phones,024783
0.37,0.46,ɛː,phones,024783
0.46,0.48,ɣ,phones,024783
0.48,0.52,p,phones,024783
0.52,0.62,ɔ,phones,024783
0.62,0.63,r,phones,024783
0.63,0.74,ð,phones,024783
0.74,0.82,a,phones,024783
0.82,0.86,ɛ,phones,024783
0.86,0.92,h,phones,024783
0.92,0.97,c,phones,024783
0.97,1.08,ɪ,phones,024783
1.08,1.21,cʰ,phones,024783
1.21,1.4,œː,phones,024783
1.4,1.6,t,phones,024783
