Begin,End,Label,Type,Speaker
1.43,2.11,addi,words,025416
2.11,2.53,lætur,words,025416
2.53,2.86,sig,words,025416
2.86,3.33,alltaf,words,025416
3.36,3.78,hverfa,words,025416
3.78,4.35,snemma,words,025416
1.43,1.66,a,phones,025416
1.66,1.93,t,phones,025416
1.93,2.11,ɪ,phones,025416
2.11,2.21,l,phones,025416
2.21,2.39,aiː,phones,025416
2.39,2.46,t,phones,025416
2.46,2.52,ʏ,phones,025416
2.52,2.53,r,phones,025416
2.53,2.67,s,phones,025416
2.67,2.84,ɪː,phones,025416
2.84,2.86,ɣ,phones,025416
2.86,2.92,a,phones,025416
2.92,2.94,l̥,phones,025416
2.94,3.2,t,phones,025416
3.2,3.26,a,phones,025416
3.26,3.33,v,phones,025416
3.36,3.46,k,phones,025416
3.46,3.48,v,phones,025416
3.48,3.58,ɛ,phones,025416
3.58,3.69,r,phones,025416
3.69,3.71,v,phones,025416
3.71,3.78,a,phones,025416
3.78,3.87,s,phones,025416
3.87,3.92,t,phones,025416
3.92,3.99,n,phones,025416
3.99,4.04,ɛ,phones,025416
4.04,4.22,m,phones,025416
4.22,4.35,a,phones,025416
