Begin,End,Label,Type,Speaker
1.18,1.6,þetta,words,025073
1.6,1.95,er,words,025073
1.95,2.47,gömul,words,025073
2.47,3.18,stytta,words,025073
3.21,3.78,styttan,words,025073
3.78,3.88,er,words,025073
3.88,4.02,í,words,025073
4.02,4.87,reykjavík,words,025073
1.18,1.19,θ,phones,025073
1.19,1.29,ɛ,phones,025073
1.29,1.44,h,phones,025073
1.44,1.48,t,phones,025073
1.48,1.6,a,phones,025073
1.6,1.82,ɛː,phones,025073
1.82,1.95,r,phones,025073
1.95,1.99,k,phones,025073
1.99,2.16,œː,phones,025073
2.16,2.28,m,phones,025073
2.28,2.34,ʏ,phones,025073
2.34,2.47,l,phones,025073
2.47,2.59,s,phones,025073
2.59,2.64,t,phones,025073
2.64,2.73,ɪ,phones,025073
2.73,2.91,h,phones,025073
2.91,2.96,t,phones,025073
2.96,3.18,a,phones,025073
3.21,3.33,s,phones,025073
3.33,3.37,t,phones,025073
3.37,3.51,ɪ,phones,025073
3.51,3.64,h,phones,025073
3.64,3.67,t,phones,025073
3.67,3.72,a,phones,025073
3.72,3.78,n,phones,025073
3.78,3.87,ɛː,phones,025073
3.87,3.88,r,phones,025073
3.88,4.02,iː,phones,025073
4.02,4.04,r,phones,025073
4.04,4.28,eiː,phones,025073
4.28,4.35,c,phones,025073
4.35,4.44,a,phones,025073
4.44,4.46,v,phones,025073
4.46,4.64,iː,phones,025073
4.64,4.87,k,phones,025073
