Begin,End,Label,Type,Speaker
0.58,1.13,allir,words,024583
1.13,1.35,þurfa,words,024583
1.35,1.39,að,words,024583
1.39,1.62,fá,words,024583
1.62,2.27,peninga,words,024583
0.58,0.75,a,phones,024583
0.75,0.86,t,phones,024583
0.86,0.95,l,phones,024583
0.95,1.01,ɪ,phones,024583
1.01,1.13,r,phones,024583
1.13,1.14,θ,phones,024583
1.14,1.22,ʏ,phones,024583
1.22,1.27,r,phones,024583
1.27,1.29,v,phones,024583
1.29,1.35,a,phones,024583
1.35,1.38,aː,phones,024583
1.38,1.39,ð,phones,024583
1.39,1.48,f,phones,024583
1.48,1.62,auː,phones,024583
1.62,1.72,pʰ,phones,024583
1.72,1.86,ɛː,phones,024583
1.86,1.91,n,phones,024583
1.91,1.95,i,phones,024583
1.95,2.06,ŋ,phones,024583
2.06,2.13,k,phones,024583
2.13,2.27,a,phones,024583
