Begin,End,Label,Type,Speaker
0.54,0.93,konan,words,024793
0.93,1.23,býr,words,024793
1.23,1.34,í,words,024793
1.34,2.12,reykjavík,words,024793
2.17,2.74,vinur,words,024793
2.74,3.11,hennar,words,024793
3.11,3.39,býr,words,024793
3.39,3.48,á,words,024793
3.48,4.13,akureyri,words,024793
0.54,0.62,kʰ,phones,024793
0.62,0.73,ɔː,phones,024793
0.73,0.79,n,phones,024793
0.79,0.84,a,phones,024793
0.84,0.93,n,phones,024793
0.93,0.97,p,phones,024793
0.97,1.22,iː,phones,024793
1.22,1.23,r,phones,024793
1.23,1.34,iː,phones,024793
1.34,1.36,r,phones,024793
1.36,1.6,eiː,phones,024793
1.6,1.66,c,phones,024793
1.66,1.75,a,phones,024793
1.75,1.77,v,phones,024793
1.77,2.0,iː,phones,024793
2.0,2.12,k,phones,024793
2.17,2.36,v,phones,024793
2.36,2.51,ɪː,phones,024793
2.51,2.6,n,phones,024793
2.6,2.68,ʏ,phones,024793
2.68,2.74,r,phones,024793
2.74,2.78,h,phones,024793
2.78,2.83,ɛ,phones,024793
2.83,2.95,n,phones,024793
2.95,3.02,a,phones,024793
3.02,3.11,r,phones,024793
3.11,3.16,p,phones,024793
3.16,3.35,iː,phones,024793
3.35,3.39,r,phones,024793
3.39,3.48,auː,phones,024793
3.48,3.71,aː,phones,024793
3.71,3.79,k,phones,024793
3.79,3.85,ʏ,phones,024793
3.85,3.86,r,phones,024793
3.86,3.99,eiː,phones,024793
3.99,4.0,r,phones,024793
4.0,4.13,ɪ,phones,024793
