Begin,End,Label,Type,Speaker
1.16,1.5,hún,words,024874
1.5,1.92,bjó,words,024874
1.95,2.1,í,words,024874
2.1,2.78,ungverjalandi,words,024874
2.81,3.07,þegar,words,024874
3.07,3.23,hún,words,024874
3.23,3.33,var,words,024874
3.33,3.86,ung,words,024874
1.16,1.2,h,phones,024874
1.2,1.36,uː,phones,024874
1.36,1.5,n,phones,024874
1.5,1.55,p,phones,024874
1.55,1.63,j,phones,024874
1.63,1.92,ouː,phones,024874
1.95,2.1,iː,phones,024874
2.1,2.17,u,phones,024874
2.17,2.26,ŋ,phones,024874
2.26,2.29,k,phones,024874
2.29,2.31,v,phones,024874
2.31,2.37,ɛ,phones,024874
2.37,2.38,r,phones,024874
2.38,2.42,j,phones,024874
2.42,2.45,a,phones,024874
2.45,2.5,l,phones,024874
2.5,2.57,a,phones,024874
2.57,2.65,n,phones,024874
2.65,2.71,t,phones,024874
2.71,2.78,ɪ,phones,024874
2.81,2.82,θ,phones,024874
2.82,2.96,ɛː,phones,024874
2.96,2.98,ɣ,phones,024874
2.98,3.04,a,phones,024874
3.04,3.07,r,phones,024874
3.07,3.14,h,phones,024874
3.14,3.2,uː,phones,024874
3.2,3.23,n,phones,024874
3.23,3.25,v,phones,024874
3.25,3.28,aː,phones,024874
3.28,3.33,r,phones,024874
3.33,3.37,u,phones,024874
3.37,3.65,ŋ,phones,024874
3.65,3.86,k,phones,024874
