Begin,End,Label,Type,Speaker
0.73,1.13,bogi,words,024836
1.13,1.4,hefur,words,024836
1.4,1.95,áhuga,words,024836
1.95,2.07,á,words,024836
2.07,2.64,tónlist,words,024836
0.73,0.79,p,phones,024836
0.79,0.85,ɔː,phones,024836
0.85,1.03,j,phones,024836
1.03,1.13,ɪ,phones,024836
1.13,1.16,h,phones,024836
1.16,1.3,ɛː,phones,024836
1.3,1.32,v,phones,024836
1.32,1.39,ʏ,phones,024836
1.39,1.4,r,phones,024836
1.4,1.59,auː,phones,024836
1.59,1.68,h,phones,024836
1.68,1.78,ʏ,phones,024836
1.78,1.8,ɣ,phones,024836
1.8,1.95,a,phones,024836
1.95,2.07,auː,phones,024836
2.07,2.16,tʰ,phones,024836
2.16,2.23,ou,phones,024836
2.23,2.3,n,phones,024836
2.3,2.41,l,phones,024836
2.41,2.5,ɪ,phones,024836
2.5,2.61,s,phones,024836
2.61,2.64,t,phones,024836
