Begin,End,Label,Type,Speaker
0.15,0.47,kæru,words,024897
0.47,0.9,gestir,words,024897
1.22,1.81,velkomnir,words,024897
1.81,1.96,til,words,024897
1.96,2.71,akureyrar,words,024897
0.15,0.23,cʰ,phones,024897
0.23,0.35,aiː,phones,024897
0.35,0.36,r,phones,024897
0.36,0.47,ʏ,phones,024897
0.47,0.53,c,phones,024897
0.53,0.6,ɛ,phones,024897
0.6,0.72,s,phones,024897
0.72,0.77,t,phones,024897
0.77,0.85,ɪ,phones,024897
0.85,0.9,r,phones,024897
1.22,1.35,v,phones,024897
1.35,1.45,ɛ,phones,024897
1.45,1.58,l,phones,024897
1.58,1.65,k,phones,024897
1.65,1.69,ɔ,phones,024897
1.69,1.72,m,phones,024897
1.72,1.75,n,phones,024897
1.75,1.78,ɪ,phones,024897
1.78,1.81,r,phones,024897
1.81,1.88,tʰ,phones,024897
1.88,1.91,ɪː,phones,024897
1.91,1.96,l,phones,024897
1.96,2.15,aː,phones,024897
2.15,2.25,k,phones,024897
2.25,2.28,ʏ,phones,024897
2.28,2.29,r,phones,024897
2.29,2.39,eiː,phones,024897
2.39,2.4,r,phones,024897
2.4,2.47,a,phones,024897
2.47,2.71,r,phones,024897
